"","Estimate","Std. Error","t value"
"Intercept",46.3886309833482,0.120722252392575,384.25915739625
"EucDistWater_Total.PersistForestCover_Total.VRM_Total.WeatheringIndex_Total",0.745910648679422,0.00924706237492176,80.6646066000754
