"","Estimate","Std. Error","t value"
"Intercept",46.3886309833564,0.120396524139723,385.298756046489
"EucDistWater_Total.FireFreq_2000_2008_Total.Silt_Total",0.73061619870325,0.00894888160328613,81.6432970165746
