"","Estimate","Std. Error","t value"
"Intercept",46.3886309833624,0.124770993287046,371.790187456803
"EucDistWater_Total.FireFreq_2000_2008_Total.PersistForestCover_Total.WeatheringIndex_Total",0.777751659717256,0.00969343158433985,80.2349150504912
