"","Estimate","Std. Error","t value"
"Intercept",46.3886309833583,0.118430968005472,391.693420771625
"FireFreq_2000_2008_Total.VRM_Total.WeatheringIndex_Total",0.756825357976397,0.00951448098220776,79.5445762508405
