"","Estimate","Std. Error","t value"
"Intercept",46.3886309833484,0.126631379746438,366.328086105003
"EucDistWater_Total.Spinifex_Total.VRM_Total.WeatheringIndex_Total",0.807301811540807,0.00993515019139685,81.2571321005167
