"","Estimate","Std. Error","t value"
"Intercept",46.3886309834092,0.136086714874142,340.875529446875
"PersistForestCover_Total.Silt_Total.Spinifex_Total.VRM_Total",0.895618742491947,0.0110856019803185,80.7911689488799
