"","Estimate","Std. Error","t value"
"Intercept",46.388630983339,0.120049723176422,386.411811338935
"EucDistWater_Total.PersistForestCover_Total.Silt_Total.Spinifex_Total",0.734704789713872,0.00899705144486112,81.660618950169
