"","Estimate","Std. Error","t value"
"Intercept",46.3886309833899,0.115470292712782,401.736497704877
"EucDistWater_Total.PersistForestCover_Total.Spinifex_Total.VRM_Total",0.727031303063746,0.00903148239289291,80.4996645551636
