"","Estimate","Std. Error","t value"
"Intercept",46.3886309833503,0.128344005716894,361.439793968066
"FireFreq_2000_2008_Total.Silt_Total.Spinifex_Total.WeatheringIndex_Total",0.831282401604222,0.0103796798965261,80.0874795649953
