"","Estimate","Std. Error","t value"
"Intercept",46.3886309833705,0.132661475370306,349.676730594794
"PersistForestCover_Total.Spinifex_Total.VRM_Total.WeatheringIndex_Total",0.864201483933764,0.0107194797074445,80.6197229268126
