"","Estimate","Std. Error","t value"
"Intercept",46.3886309833565,0.120923417147818,383.619914798227
"FireFreq_2000_2008_Total.Silt_Total.WeatheringIndex_Total",0.752427828331153,0.00945941100029479,79.5427779073882
