"","Estimate","Std. Error","t value"
"Intercept",46.3886309833474,0.142868244258078,324.695184883428
"FireFreq_2000_2008_Total.PersistForestCover_Total.Spinifex_Total.VRM_Total",0.930487544539036,0.0115000458827914,80.911637572804
