"","Estimate","Std. Error","t value"
"Intercept",46.3886309833508,0.121465785712361,381.90697661317
"Silt_Total.Spinifex_Total.WeatheringIndex_Total",0.771679800537844,0.00962510358887872,80.1736618636996
