"","Estimate","Std. Error","t value"
"Intercept",46.3886309833963,0.121087742276643,383.099313862954
"EucDistWater_Total.FireFreq_2000_2008_Total.Spinifex_Total.WeatheringIndex_Total",0.73080378831878,0.00913038635892979,80.0408394113609
