"","Estimate","Std. Error","t value"
"Intercept",46.3886309833865,0.118975824692013,389.899638043867
"FireFreq_2000_2008_Total.PersistForestCover_Total.VRM_Total.WeatheringIndex_Total",0.759433134747307,0.00954609800144714,79.5542990059584
