"","Estimate","Std. Error","t value"
"Intercept",46.3886309833509,0.124340060979184,373.078721516124
"Silt_Total.Spinifex_Total.VRM_Total.WeatheringIndex_Total",0.823576761789884,0.0102490839195839,80.3561340946968
