"","Estimate","Std. Error","t value"
"Intercept",46.3886309833524,0.119949574900344,386.734434214483
"FireFreq_2000_2008_Total.PersistForestCover_Total.VRM_Total",0.788660297391531,0.00985968123056188,79.9884173685995
