"","Estimate","Std. Error","t value"
"Intercept",46.3886309833891,0.10928788573083,424.462699348412
"Distance",0.652788200086389,0.00836417843806617,78.0457046582708
"Intercept",46.3886309833679,0.120107514144239,386.225885315211
"Soils_Total",0.715233281310295,0.00910009844746706,78.5962135947413
