"","Estimate","Std. Error","t value"
"Intercept",46.38863098334,0.133043022978863,348.673909722496
"PersistForestCover_Total.Spinifex_Total.WeatheringIndex_Total",0.860617483820851,0.0108243996286499,79.50717945991
