"","Estimate","Std. Error","t value"
"Intercept",46.3886309833888,0.126726165046451,366.054089669528
"EucDistWater_Total.FireFreq_2000_2008_Total.WeatheringIndex_Total",0.753110191131572,0.00939372195589755,80.1716502433581
