"","Estimate","Std. Error","t value"
"Intercept",46.388630983356,0.127265211623487,364.503625080171
"FireFreq_2000_2008_Total.PersistForestCover_Total.Silt_Total.Spinifex_Total",0.823670799817,0.0102875945748807,80.0644692811054
