"","Estimate","Std. Error","t value"
"Intercept",46.388630983358,0.12072766923706,384.241916343715
"EucDistWater_Total.Silt_Total.WeatheringIndex_Total",0.73620914284726,0.0089925856676001,81.8684603138995
