"","Estimate","Std. Error","t value"
"Intercept",46.3886309833727,0.116117750185816,399.496467242431
"FireFreq_2000_2008_Total.Silt_Total.VRM_Total",0.743225116458354,0.00930914997396484,79.8381289953381
