"","Estimate","Std. Error","t value"
"Intercept",46.3886309833717,0.134532431089182,344.81374199371
"FireFreq_2000_2008_Total.PersistForestCover_Total.Spinifex_Total",0.840812484639145,0.0106017923652137,79.3085221512164
