"","Estimate","Std. Error","t value"
"Intercept",46.3886309833436,0.137664566778633,336.968561110845
"FireFreq_2000_2008_Total.PersistForestCover_Total.Spinifex_Total.WeatheringIndex_Total",0.891883839514238,0.0112045331871621,79.6002675538629
