"ind1.id","ind2.id","wang","Ind.1.sex","Ind.1.pop","Ind.1.year","Ind.2.sex","Ind.2.pop","Ind.2.year"
"Dh_11.285","Dh_11.292",-0.0332,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.307",-0.0049,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.309",-0.0378,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.310",-0.0372,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.334",-0.048,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.335",-0.0163,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.337",-0.0097,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.338",-0.0665,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.401",-0.0501,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.402",-0.0927,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.404",-0.0753,"M","Poondano",2011,"M","Turner River",2011
"Dh_11.285","Dh_11.405",-0.0224,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.066",-0.1146,"M","Poondano",2011,"M","Tom Price East",2011
"Dh_11.285","Dh_12.071",-0.0785,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.072",-0.0336,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.073",-0.1055,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.074",-0.1035,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.075",-0.0118,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.076",-0.0542,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.078",-0.1371,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.079",-0.0312,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.080",-0.0571,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.081",-0.0651,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.082",-0.1046,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.083",-0.1178,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.084",-0.0939,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.325",-0.0554,"M","Poondano",2011,"M","Abydos Turner Yandee",2012
"Dh_11.285","Dh_12.331",-0.0683,"M","Poondano",2011,"M","McPhee Creek Mine",2012
"Dh_11.285","Dh_12.339",-0.0641,"M","Poondano",2011,"F","McPhee Creek Mine",2012
"Dh_11.285","Dh_12.385",-0.0529,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.387",-0.0734,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.390",-0.0826,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.391",-0.13,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.393",-0.0716,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.394",-0.0518,"M","Poondano",2011,"M","Cattle Nimingarra Shay",2012
"Dh_11.285","Dh_12.395",-0.1121,"M","Poondano",2011,"F","Cattle Nimingarra Shay",2012
"Dh_11.285","Dh_12.396",-0.0486,"M","Poondano",2011,"F","Nimingarra",2012
"Dh_11.285","Dh_12.397",-0.0937,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.399",-0.0999,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.400",-0.0855,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.401",-0.0917,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.402",-0.1251,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.403",-0.1054,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_12.404",-0.0916,"M","Poondano",2011,"F","Quarry Site 2a",2012
"Dh_11.285","Dh_12.406",-0.0177,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_12.407",-0.0521,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_12.408",-0.0493,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_12.410",-0.077,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_16.050",-0.1056,"M","Poondano",2011,"M","Mallina Station",2015
"Dh_11.285","Dh_16.075",-0.0686,"M","Poondano",2011,"M","Meentheena CP",2015
"Dh_11.285","Dh_16.080",0.0087,"M","Poondano",2011,"M","Poondano",2015
"Dh_11.285","Dh_16.084",-0.0625,"M","Poondano",2011,"F","Poondano",2015
"Dh_11.285","Dh_16.087",-0.087,"M","Poondano",2011,"M","Poondano",2015
"Dh_11.285","Dh_16.088",-0.0527,"M","Poondano",2011,"F","Mt Florance Station",2015
"Dh_11.285","Dh_16.092",-0.1719,"M","Poondano",2011,"F","Mt Florance Station",2015
"Dh_11.285","Dh_16.098",-0.0868,"M","Poondano",2011,"M","Quoll knoll",2015
"Dh_11.285","Dh_16.100",-0.0849,"M","Poondano",2011,"M","Quoll knoll",2014
"Dh_11.285","Dh_16.101",-0.1065,"M","Poondano",2011,"F","Quoll knoll",2014
"Dh_11.285","Dh_16.103",-0.0771,"M","Poondano",2011,"F","Quoll knoll",2014
"Dh_11.285","Dh_16.105",-0.1894,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.111",-0.1103,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.112",-0.1541,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.114",-0.1443,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.143",-0.2177,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.145",-0.1699,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.146",-0.1498,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.147",-0.2021,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.148",-0.1596,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.149",-0.1734,"M","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.285","Dh_16.150",-0.129,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.152",-0.1251,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.155",-0.1664,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.156",-0.1396,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.158",-0.1818,"M","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.285","Dh_16.159",-0.2028,"M","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.285","Dh_16.183",-0.1176,"M","Poondano",2011,"M","Karratha Roeburn",2015
"Dh_11.285","Dh_16.200",-0.1096,"M","Poondano",2011,"M","Callawa",2013
"Dh_11.285","Dh_16.203",-0.0971,"M","Poondano",2011,"F","Callawa",2013
"Dh_11.285","Dh_16.207",-0.0795,"M","Poondano",2011,"M","Nimingarra",2013
"Dh_11.285","Dh_16.229",-0.1518,"M","Poondano",2011,"M","Pannawonica Red Hill",2014
"Dh_11.285","Dh_16.230",-0.1851,"M","Poondano",2011,"M","Pannawonica Yarraloola",2014
"Dh_11.285","Dh_16.231",-0.0805,"M","Poondano",2011,NA,"Pannawonica Yarraloola",2014
"Dh_11.285","Dh_16.233",-0.1463,"M","Poondano",2011,"M","Pannawonica Yarraloola",2014
"Dh_11.285","Dh_16.236",-0.1347,"M","Poondano",2011,"F","Pannawonica Yarraloola",2014
"Dh_11.285","Dh_16.239",-0.0749,"M","Poondano",2011,"M","Coolawanyah Station North",2014
"Dh_11.285","Dh_16.241",-0.1036,"M","Poondano",2011,"F","Coolawanyah Station North",2014
"Dh_11.285","Dh_16.242",-0.1267,"M","Poondano",2011,"M","Coolawanyah Station North",2014
"Dh_11.285","Dh_16.251",-0.0937,"M","Poondano",2011,"F","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.252",-0.0753,"M","Poondano",2011,"F","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.253",-0.0999,"M","Poondano",2011,"M","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.255",-0.0923,"M","Poondano",2011,"M","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.256",-0.0978,"M","Poondano",2011,"M","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.257",-0.0311,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.260",-0.2717,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.261",-0.1472,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.262",-0.1292,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.263",-0.1876,"M","Poondano",2011,"F","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.270",-0.1355,"M","Poondano",2011,"F","Cane River CP",2014
"Dh_11.285","Dh_16.271",-0.1019,"M","Poondano",2011,"F","Mallina Station",2014
"Dh_11.285","Dh_16.281",-0.1351,"M","Poondano",2011,"F","McPhee Creek Mine",2014
"Dh_11.285","Dh_16.285",-0.1029,"M","Poondano",2011,"F","Millstream Python",2014
"Dh_11.285","Dh_16.286",-0.0829,"M","Poondano",2011,"M","Millstream Python",2014
"Dh_11.285","Dh_16.287",-0.0955,"M","Poondano",2011,"M","Millstream Python",2014
"Dh_11.285","Dh_16.352",-0.0087,"M","Poondano",2011,"F","Quarry Site 1a",2012
"Dh_11.285","Dh_16.353",0.0143,"M","Poondano",2011,"M","Quarry Site 1a",2012
"Dh_11.285","Dh_16.354",-0.0515,"M","Poondano",2011,"F","Quarry Site 1a",2012
"Dh_11.285","Dh_16.355",-0.0527,"M","Poondano",2011,"M","Quarry Site 1a",2012
"Dh_11.285","Dh_16.356",-0.044,"M","Poondano",2011,"F","Quarry Site 1a",2012
"Dh_11.285","Dh_16.421",-0.0662,"M","Poondano",2011,NA,"Quarry Site 1a",2009
"Dh_11.285","Dh_16.426",-0.122,"M","Poondano",2011,NA,"Quarry Site 1b",2009
"Dh_11.285","Dh_16.435",-0.0423,"M","Poondano",2011,NA,"Quarry Site 2a",2013
"Dh_11.285","Dh_16.440",-0.1279,"M","Poondano",2011,NA,"Karratha Chichester",2013
"Dh_11.285","Dh_16.441",-0.1049,"M","Poondano",2011,NA,"De grey Station",2012
"Dh_11.285","Dh_16.443",-0.1562,"M","Poondano",2011,NA,"Quarry Site 2a",2013
"Dh_11.285","Dh_16.445",-0.0974,"M","Poondano",2011,NA,"Quarry Site 2b",2013
"Dh_11.285","Dh_16.447",-0.0513,"M","Poondano",2011,NA,"Quarry Site 2a",2013
"Dh_11.285","Dh_16.450",-0.0435,"M","Poondano",2011,NA,"Indee Quarry 2",2013
"Dh_11.285","Dh_16.453",-0.1113,"M","Poondano",2011,NA,"Indee Quarry 2",2013
"Dh_11.285","Dh_16.465",-0.0221,"M","Poondano",2011,NA,"Wodgina",2014
"Dh_11.285","Dh_16.467",-0.0458,"M","Poondano",2011,NA,"Abydos Turner Yandee",2014
"Dh_11.285","Dh_16.468",-0.0222,"M","Poondano",2011,NA,"Wodgina",2014
"Dh_11.285","Dh_16.473",-0.0667,"M","Poondano",2011,NA,"Wodgina",2014
"Dh_11.285","Dh_16.479",-0.117,"M","Poondano",2011,NA,"Koodaideri West",2013
"Dh_11.285","Dh_16.480",-0.1694,"M","Poondano",2011,NA,"Koodaideri East",2013
"Dh_11.285","Dh_16.493",-0.1095,"M","Poondano",2011,NA,"Tom Price West",2013
"Dh_11.285","Dh_16.496",-0.1323,"M","Poondano",2011,NA,"Tom Price East",2013
"Dh_11.285","Dh_16.497",-0.0859,"M","Poondano",2011,NA,"Tom Price East",2013
"Dh_11.285","Dh_16.498",-0.0814,"M","Poondano",2011,NA,"Tom Price East",2013
"Dh_11.285","Dh_16.500",-0.0803,"M","Poondano",2011,NA,"Tom Price East",2013
"Dh_11.285","Dh_16.554",-0.1491,"M","Poondano",2011,NA,"Red Hill Hammersley North",2012
"Dh_11.285","Dh_16.555",-0.106,"M","Poondano",2011,NA,"Red Hill Hammersley North",2012
"Dh_11.285","Dh_16.881",-0.0764,"M","Poondano",2011,"M","Karijini NP",2016
"Dh_11.285","Dh_16.882",-0.1583,"M","Poondano",2011,"F","Karijini NP",2016
"Dh_11.285","Dh_16.883",-0.2238,"M","Poondano",2011,"F","Karijini NP",2016
"Dh_11.285","Dh_16.910",-0.0766,"M","Poondano",2011,"M","Karlamilyi East",2016
"Dh_11.285","Dh_17.053",-0.1148,"M","Poondano",2011,"M","Pannawonica",2015
"Dh_11.285","Dh_17.055",-0.1175,"M","Poondano",2011,"M","Pannawonica",2015
"Dh_11.285","Dh_17.056",-0.1151,"M","Poondano",2011,"F","Pannawonica",2015
"Dh_11.285","Dh_2012.077",-0.0622,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_2012.088",-0.0654,"M","Poondano",2011,"F","McPhee Creek Mine",2011
"Dh_11.285","Dh_11.306",0.1856,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.313",-0.0448,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.314",-0.0456,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.326",-0.065,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.329",-0.0579,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.330",-0.0435,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.333",-0.0917,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.341",-0.0924,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.345",0.4113,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.397",-0.0495,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.400",-0.0538,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.409",-0.0797,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.411",-0.0244,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.412",-0.0808,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.413",-0.0618,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.415",-0.0323,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.087",-0.0751,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.260",-0.0231,"M","Poondano",2011,"F","Quarry Site 1a",2011
"Dh_11.285","Dh_12.277",-0.088,"M","Poondano",2011,"M","Cattle Nimingarra Shay",2011
"Dh_11.285","Dh_12.279",-0.0574,"M","Poondano",2011,"M","Cattle Nimingarra Shay",2011
"Dh_11.285","Dh_12.284",-0.143,"M","Poondano",2011,"M","Cattle Nimingarra Shay",2011
"Dh_11.285","Dh_12.285",-0.1113,"M","Poondano",2011,"M","Callawa",2011
"Dh_11.285","Dh_12.292",-0.092,"M","Poondano",2011,"M","Callawa",2011
"Dh_11.285","Dh_12.296",-0.0558,"M","Poondano",2011,"M","Quarry Site 2c",2011
"Dh_11.285","Dh_12.297",0.009,"M","Poondano",2011,"M","Quarry Site 2c",2011
"Dh_11.285","Dh_12.344",-0.1164,"M","Poondano",2011,"M","Red Hill Hammersley South",2011
"Dh_11.285","Dh_16.069",-0.0801,"M","Poondano",2011,"M","Yarrie Station",2015
"Dh_11.285","Dh_16.070",-0.1272,"M","Poondano",2011,"F","Yarrie Station",2015
"Dh_11.285","Dh_16.107",-0.1805,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.117",-0.1366,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.118",-0.121,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.120",-0.1537,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.121",-0.1583,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.123",-0.1736,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.125",-0.1456,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.128",-0.1159,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.129",-0.1282,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.132",-0.1778,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.134",-0.137,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.135",-0.1167,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.137",-0.142,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.138",-0.1911,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.139",-0.1323,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.140",-0.1338,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.249",-0.1184,"M","Poondano",2011,"F","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.254",-0.0863,"M","Poondano",2011,"F","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.266",-0.0919,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.267",-0.1254,"M","Poondano",2011,"F","Red Hill Hammersley Mid",2014
"Dh_11.285","Dh_16.268",-0.1566,"M","Poondano",2011,"F","Red Hill Hammersley Mid",2014
"Dh_11.285","Dh_16.269",-0.1801,"M","Poondano",2011,"M","Red Hill Hammersley Mid",2014
"Dh_11.285","Dh_16.274",-0.1169,"M","Poondano",2011,"F","Mallina Station",2014
"Dh_11.285","Dh_16.278",-0.0675,"M","Poondano",2011,"F","Mt Dove Mine",2014
"Dh_11.285","Dh_16.279",-0.0848,"M","Poondano",2011,"F","Mt Dove Mine",2014
"Dh_11.285","Dh_16.319",-0.0473,"M","Poondano",2011,"M","De grey Station",2014
"Dh_11.285","Dh_16.320",-0.0408,"M","Poondano",2011,"F","De grey Station",2014
"Dh_11.285","Dh_16.321",-0.0738,"M","Poondano",2011,"M","De grey Station",2014
"Dh_11.285","Dh_16.322",-0.0979,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.323",-0.0898,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.324",-0.0835,"M","Poondano",2011,"F","Yarrie Station",2014
"Dh_11.285","Dh_16.325",-0.0982,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.326",-0.0919,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.327",-0.1143,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.330",0.0195,"M","Poondano",2011,"F","Indee Quarry 2",2014
"Dh_11.285","Dh_16.333",-0.059,"M","Poondano",2011,"M","Indee Quarry 2",2014
"Dh_11.285","Dh_16.337",-0.1281,"M","Poondano",2011,"M","Indee Quarry 2",2014
"Dh_11.285","Dh_16.338",-0.15,"M","Poondano",2011,"F","Indee Quarry 2",2014
"Dh_11.285","Dh_16.342",-0.0727,"M","Poondano",2011,"M","Indee Quarry 2",2014
"Dh_11.285","Dh_16.343",-0.0685,"M","Poondano",2011,"F","Indee Quarry 2",2014
"Dh_11.285","Dh_16.346",-0.099,"M","Poondano",2011,"M","Indee Quarry 2",2014
"Dh_11.285","Dh_16.347",-0.0433,"M","Poondano",2011,"F","Indee Quarry 2",2014
"Dh_11.285","Dh_16.348",-0.0335,"M","Poondano",2011,"M","Indee Quarry 2",2014
"Dh_11.285","Dh_16.859",-0.0337,"M","Poondano",2011,"F","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.860",-0.0607,"M","Poondano",2011,"M","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.861",-0.0351,"M","Poondano",2011,"F","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.863",-0.0614,"M","Poondano",2011,"F","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.866",-0.0932,"M","Poondano",2011,"M","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.898",-0.2741,"M","Poondano",2011,"F","Yarrie Station",2016
"Dh_11.285","Dh_16.905",-0.114,"M","Poondano",2011,"F","Red Hill Hammersley Mid",2016
"Dh_11.285","Dh_16.906",-0.153,"M","Poondano",2011,"M","Red Hill Hammersley Mid",2016
"Dh_11.285","Dh_16.908",-0.162,"M","Poondano",2011,"M","Red Hill Hammersley Mid",2016
"Dh_11.285","Dh_17.052",-0.1336,"M","Poondano",2011,"F","Pannawonica Yarraloola",2016
"Dh_11.285","Dh_17.057",-0.1516,"M","Poondano",2011,"F","Pannawonica Yarraloola",2016
"Dh_11.285","Dh_17.074",-0.1071,"M","Poondano",2011,"M","Abydos Turner Yandee",2017
"Dh_11.285","Dh_17.078",-0.0616,"M","Poondano",2011,"F","Abydos Turner Yandee",2017
"Dh_11.285","Dh_17.079",-0.0523,"M","Poondano",2011,"M","Abydos Turner Yandee",2017
"Dh_11.285","Dh_17.088_MT",-0.069,"M","Poondano",2011,"F","Abydos Turner Yandee",2017
"Dh_11.285","Dh_17.093",-0.0543,"M","Poondano",2011,"M","Abydos Turner Yandee",2017
"Dh_11.292","Dh_11.307",-0.0198,"F","Poondano",2011,"F","Poondano",2011
"Dh_11.292","Dh_11.309",0.0052,"F","Poondano",2011,"F","Poondano",2011
"Dh_11.292","Dh_11.310",-0.0171,"F","Poondano",2011,"M","Poondano",2011
"Dh_11.292","Dh_11.334",-0.0398,"F","Poondano",2011,"M","Poondano",2011
"Dh_11.292","Dh_11.335",0.0193,"F","Poondano",2011,"M","Poondano",2011
"Dh_11.292","Dh_11.337",0.0141,"F","Poondano",2011,"F","Poondano",2011
"Dh_11.292","Dh_11.338",-0.0124,"F","Poondano",2011,"M","Poondano",2011
"Dh_11.292","Dh_11.401",0.0291,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_11.402",-0.0375,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_11.404",-0.0319,"F","Poondano",2011,"M","Turner River",2011
"Dh_11.292","Dh_11.405",-0.0219,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.066",-0.0713,"F","Poondano",2011,"M","Tom Price East",2011
"Dh_11.292","Dh_12.071",-0.0196,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.072",-0.0337,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.073",-0.0049,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.074",-0.0656,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.075",-0.0017,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.076",-0.0077,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.078",-0.0339,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.079",-0.0313,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.080",-0.064,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.081",0.0034,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.082",0.0103,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.083",-0.076,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.084",-0.0698,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.325",0.0022,"F","Poondano",2011,"M","Abydos Turner Yandee",2012
"Dh_11.292","Dh_12.331",-0.054,"F","Poondano",2011,"M","McPhee Creek Mine",2012
"Dh_11.292","Dh_12.339",-0.066,"F","Poondano",2011,"F","McPhee Creek Mine",2012
"Dh_11.292","Dh_12.385",-0.0332,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.387",-0.0503,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.390",-0.0374,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.391",-0.0396,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.393",-0.0246,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.394",-0.0019,"F","Poondano",2011,"M","Cattle Nimingarra Shay",2012
"Dh_11.292","Dh_12.395",-0.0653,"F","Poondano",2011,"F","Cattle Nimingarra Shay",2012
"Dh_11.292","Dh_12.396",-0.0165,"F","Poondano",2011,"F","Nimingarra",2012
"Dh_11.292","Dh_12.397",-0.0668,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.399",-0.0178,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.400",-0.0174,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.401",-0.0388,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.402",-0.0497,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.403",-0.065,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_12.404",-0.0177,"F","Poondano",2011,"F","Quarry Site 2a",2012
"Dh_11.292","Dh_12.406",-0.0613,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_12.407",0.0018,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_12.408",0.0153,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_12.410",-0.0077,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_16.050",-0.0549,"F","Poondano",2011,"M","Mallina Station",2015
"Dh_11.292","Dh_16.075",-0.0484,"F","Poondano",2011,"M","Meentheena CP",2015
"Dh_11.292","Dh_16.080",-0.0159,"F","Poondano",2011,"M","Poondano",2015
"Dh_11.292","Dh_16.084",0.0293,"F","Poondano",2011,"F","Poondano",2015
"Dh_11.292","Dh_16.087",-0.0259,"F","Poondano",2011,"M","Poondano",2015
"Dh_11.292","Dh_16.088",-0.0378,"F","Poondano",2011,"F","Mt Florance Station",2015
"Dh_11.292","Dh_16.092",-0.0426,"F","Poondano",2011,"F","Mt Florance Station",2015
