"ind1.id","ind2.id","wang","Ind.1.sex","Ind.1.pop","Ind.1.year","Ind.2.sex","Ind.2.pop","Ind.2.year"
"Dh_11.285","Dh_11.292",-0.0328,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.307",-0.0044,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.309",-0.0372,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.310",-0.0367,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.335",-0.0159,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.337",-0.0092,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.338",-0.0663,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.401",-0.0496,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.402",-0.0924,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.404",-0.0749,"M","Poondano",2011,"M","Turner River",2011
"Dh_11.285","Dh_11.405",-0.0218,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.066",-0.114,"M","Poondano",2011,"M","Tom Price East",2011
"Dh_11.285","Dh_12.071",-0.0782,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.072",-0.0332,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.073",-0.105,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.074",-0.1031,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.075",-0.0114,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.076",-0.0538,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.078",-0.1367,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.079",-0.0309,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.080",-0.0567,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.082",-0.1038,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.084",-0.0932,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.325",-0.0548,"M","Poondano",2011,"M","Abydos Turner Yandee",2012
"Dh_11.285","Dh_12.331",-0.068,"M","Poondano",2011,"M","McPhee Creek Mine",2012
"Dh_11.285","Dh_12.339",-0.0638,"M","Poondano",2011,"F","McPhee Creek Mine",2012
"Dh_11.285","Dh_12.385",-0.0526,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.387",-0.073,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.390",-0.0825,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.391",-0.1296,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.393",-0.0711,"M","Poondano",2011,"M","Callawa",2012
"Dh_11.285","Dh_12.394",-0.0513,"M","Poondano",2011,"M","Cattle Nimingarra Shay",2012
"Dh_11.285","Dh_12.395",-0.1117,"M","Poondano",2011,"F","Cattle Nimingarra Shay",2012
"Dh_11.285","Dh_12.396",-0.0482,"M","Poondano",2011,"F","Nimingarra",2012
"Dh_11.285","Dh_12.397",-0.0933,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.399",-0.0996,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.400",-0.0851,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.401",-0.0914,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.402",-0.1248,"M","Poondano",2011,"M","Nimingarra",2012
"Dh_11.285","Dh_12.403",-0.1049,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_12.404",-0.0913,"M","Poondano",2011,"F","Quarry Site 2a",2012
"Dh_11.285","Dh_12.406",-0.0174,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_12.407",-0.0516,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_12.410",-0.0766,"M","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.285","Dh_16.075",-0.0682,"M","Poondano",2011,"M","Meentheena CP",2015
"Dh_11.285","Dh_16.080",0.0089,"M","Poondano",2011,"M","Poondano",2015
"Dh_11.285","Dh_16.084",-0.062,"M","Poondano",2011,"F","Poondano",2015
"Dh_11.285","Dh_16.087",-0.0864,"M","Poondano",2011,"M","Poondano",2015
"Dh_11.285","Dh_16.088",-0.0524,"M","Poondano",2011,"F","Mt Florance Station",2015
"Dh_11.285","Dh_16.092",-0.1715,"M","Poondano",2011,"F","Mt Florance Station",2015
"Dh_11.285","Dh_16.098",-0.0865,"M","Poondano",2011,"M","Quoll knoll",2015
"Dh_11.285","Dh_16.100",-0.0845,"M","Poondano",2011,"M","Quoll knoll",2014
"Dh_11.285","Dh_16.103",-0.0764,"M","Poondano",2011,"F","Quoll knoll",2014
"Dh_11.285","Dh_16.105",-0.1891,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.111",-0.1102,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.112",-0.1539,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.114",-0.144,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.143",-0.2176,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.145",-0.1697,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.146",-0.1498,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.148",-0.1596,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.149",-0.1729,"M","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.285","Dh_16.150",-0.1287,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.152",-0.1249,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.155",-0.1662,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.156",-0.1393,"M","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.285","Dh_16.158",-0.1812,"M","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.285","Dh_16.159",-0.2027,"M","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.285","Dh_16.183",-0.1171,"M","Poondano",2011,"M","Karratha Roeburn",2015
"Dh_11.285","Dh_16.200",-0.1092,"M","Poondano",2011,"M","Callawa",2013
"Dh_11.285","Dh_16.203",-0.0967,"M","Poondano",2011,"F","Callawa",2013
"Dh_11.285","Dh_16.207",-0.0792,"M","Poondano",2011,"M","Nimingarra",2013
"Dh_11.285","Dh_16.229",-0.1515,"M","Poondano",2011,"M","Pannawonica Red Hill",2014
"Dh_11.285","Dh_16.230",-0.1849,"M","Poondano",2011,"M","Pannawonica Yarraloola",2014
"Dh_11.285","Dh_16.231",-0.0803,"M","Poondano",2011,NA,"Pannawonica Yarraloola",2014
"Dh_11.285","Dh_16.233",-0.1463,"M","Poondano",2011,"M","Pannawonica Yarraloola",2014
"Dh_11.285","Dh_16.236",-0.1345,"M","Poondano",2011,"F","Pannawonica Yarraloola",2014
"Dh_11.285","Dh_16.239",-0.0746,"M","Poondano",2011,"M","Coolawanyah Station North",2014
"Dh_11.285","Dh_16.241",-0.1031,"M","Poondano",2011,"F","Coolawanyah Station North",2014
"Dh_11.285","Dh_16.242",-0.1263,"M","Poondano",2011,"M","Coolawanyah Station North",2014
"Dh_11.285","Dh_16.251",-0.0933,"M","Poondano",2011,"F","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.253",-0.0995,"M","Poondano",2011,"M","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.255",-0.0914,"M","Poondano",2011,"M","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.256",-0.0973,"M","Poondano",2011,"M","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.257",-0.0309,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.260",-0.2716,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.261",-0.147,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.262",-0.1291,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.263",-0.1875,"M","Poondano",2011,"F","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.270",-0.1353,"M","Poondano",2011,"F","Cane River CP",2014
"Dh_11.285","Dh_16.281",-0.1347,"M","Poondano",2011,"F","McPhee Creek Mine",2014
"Dh_11.285","Dh_16.285",-0.1027,"M","Poondano",2011,"F","Millstream Python",2014
"Dh_11.285","Dh_16.286",-0.0825,"M","Poondano",2011,"M","Millstream Python",2014
"Dh_11.285","Dh_16.287",-0.0953,"M","Poondano",2011,"M","Millstream Python",2014
"Dh_11.285","Dh_16.352",-0.0084,"M","Poondano",2011,"F","Quarry Site 1a",2012
"Dh_11.285","Dh_16.353",0.0148,"M","Poondano",2011,"M","Quarry Site 1a",2012
"Dh_11.285","Dh_16.355",-0.0521,"M","Poondano",2011,"M","Quarry Site 1a",2012
"Dh_11.285","Dh_16.421",-0.066,"M","Poondano",2011,NA,"Quarry Site 1a",2009
"Dh_11.285","Dh_16.426",-0.1215,"M","Poondano",2011,NA,"Quarry Site 1b",2009
"Dh_11.285","Dh_16.435",-0.0419,"M","Poondano",2011,NA,"Quarry Site 2a",2013
"Dh_11.285","Dh_16.440",-0.1273,"M","Poondano",2011,NA,"Karratha Chichester",2013
"Dh_11.285","Dh_16.441",-0.1045,"M","Poondano",2011,NA,"De grey Station",2012
"Dh_11.285","Dh_16.443",-0.1559,"M","Poondano",2011,NA,"Quarry Site 2a",2013
"Dh_11.285","Dh_16.445",-0.097,"M","Poondano",2011,NA,"Quarry Site 2b",2013
"Dh_11.285","Dh_16.447",-0.0507,"M","Poondano",2011,NA,"Quarry Site 2a",2013
"Dh_11.285","Dh_16.450",-0.043,"M","Poondano",2011,NA,"Indee Quarry 2",2013
"Dh_11.285","Dh_16.453",-0.1109,"M","Poondano",2011,NA,"Indee Quarry 2",2013
"Dh_11.285","Dh_16.465",-0.0217,"M","Poondano",2011,NA,"Wodgina",2014
"Dh_11.285","Dh_16.467",-0.0454,"M","Poondano",2011,NA,"Abydos Turner Yandee",2014
"Dh_11.285","Dh_16.468",-0.0217,"M","Poondano",2011,NA,"Wodgina",2014
"Dh_11.285","Dh_16.473",-0.0663,"M","Poondano",2011,NA,"Wodgina",2014
"Dh_11.285","Dh_16.479",-0.1165,"M","Poondano",2011,NA,"Koodaideri West",2013
"Dh_11.285","Dh_16.480",-0.1694,"M","Poondano",2011,NA,"Koodaideri East",2013
"Dh_11.285","Dh_16.493",-0.1091,"M","Poondano",2011,NA,"Tom Price West",2013
"Dh_11.285","Dh_16.496",-0.1318,"M","Poondano",2011,NA,"Tom Price East",2013
"Dh_11.285","Dh_16.497",-0.0855,"M","Poondano",2011,NA,"Tom Price East",2013
"Dh_11.285","Dh_16.498",-0.0811,"M","Poondano",2011,NA,"Tom Price East",2013
"Dh_11.285","Dh_16.554",-0.1488,"M","Poondano",2011,NA,"Red Hill Hammersley North",2012
"Dh_11.285","Dh_16.555",-0.1058,"M","Poondano",2011,NA,"Red Hill Hammersley North",2012
"Dh_11.285","Dh_16.881",-0.0761,"M","Poondano",2011,"M","Karijini NP",2016
"Dh_11.285","Dh_16.882",-0.1579,"M","Poondano",2011,"F","Karijini NP",2016
"Dh_11.285","Dh_16.883",-0.2234,"M","Poondano",2011,"F","Karijini NP",2016
"Dh_11.285","Dh_16.910",-0.0763,"M","Poondano",2011,"M","Karlamilyi East",2016
"Dh_11.285","Dh_17.053",-0.1145,"M","Poondano",2011,"M","Pannawonica",2015
"Dh_11.285","Dh_17.055",-0.1175,"M","Poondano",2011,"M","Pannawonica",2015
"Dh_11.285","Dh_17.056",-0.1149,"M","Poondano",2011,"F","Pannawonica",2015
"Dh_11.285","Dh_2012.077",-0.0618,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_2012.088",-0.0651,"M","Poondano",2011,"F","McPhee Creek Mine",2011
"Dh_11.285","Dh_11.306",0.1859,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.313",-0.0445,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.314",-0.0451,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.326",-0.0645,"M","Poondano",2011,"M","Poondano",2011
"Dh_11.285","Dh_11.329",-0.0573,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.330",-0.043,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.333",-0.0908,"M","Poondano",2011,"F","Poondano",2011
"Dh_11.285","Dh_11.397",-0.049,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.400",-0.0532,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.409",-0.0793,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.411",-0.0239,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.412",-0.0805,"M","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.285","Dh_11.413",-0.0613,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.087",-0.0746,"M","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.285","Dh_12.260",-0.0223,"M","Poondano",2011,"F","Quarry Site 1a",2011
"Dh_11.285","Dh_12.277",-0.0878,"M","Poondano",2011,"M","Cattle Nimingarra Shay",2011
"Dh_11.285","Dh_12.279",-0.057,"M","Poondano",2011,"M","Cattle Nimingarra Shay",2011
"Dh_11.285","Dh_12.284",-0.1429,"M","Poondano",2011,"M","Cattle Nimingarra Shay",2011
"Dh_11.285","Dh_12.285",-0.1109,"M","Poondano",2011,"M","Callawa",2011
"Dh_11.285","Dh_12.292",-0.0916,"M","Poondano",2011,"M","Callawa",2011
"Dh_11.285","Dh_12.296",-0.0556,"M","Poondano",2011,"M","Quarry Site 2c",2011
"Dh_11.285","Dh_12.297",0.0094,"M","Poondano",2011,"M","Quarry Site 2c",2011
"Dh_11.285","Dh_12.344",-0.116,"M","Poondano",2011,"M","Red Hill Hammersley South",2011
"Dh_11.285","Dh_16.107",-0.1803,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.117",-0.1365,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.118",-0.1207,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.120",-0.1536,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.121",-0.1582,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.123",-0.1737,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.125",-0.1454,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.128",-0.1156,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.129",-0.1279,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.132",-0.1777,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.134",-0.1366,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.135",-0.1165,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.137",-0.1418,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.138",-0.1909,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.139",-0.1321,"M","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.140",-0.1336,"M","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.285","Dh_16.249",-0.1179,"M","Poondano",2011,"F","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.254",-0.0857,"M","Poondano",2011,"F","Coolawanyah Station South",2014
"Dh_11.285","Dh_16.266",-0.0916,"M","Poondano",2011,"M","Pannawonica Red Hill",2012
"Dh_11.285","Dh_16.267",-0.1252,"M","Poondano",2011,"F","Red Hill Hammersley Mid",2014
"Dh_11.285","Dh_16.268",-0.1562,"M","Poondano",2011,"F","Red Hill Hammersley Mid",2014
"Dh_11.285","Dh_16.274",-0.1162,"M","Poondano",2011,"F","Mallina Station",2014
"Dh_11.285","Dh_16.279",-0.0842,"M","Poondano",2011,"F","Mt Dove Mine",2014
"Dh_11.285","Dh_16.319",-0.0469,"M","Poondano",2011,"M","De grey Station",2014
"Dh_11.285","Dh_16.320",-0.0404,"M","Poondano",2011,"F","De grey Station",2014
"Dh_11.285","Dh_16.321",-0.0736,"M","Poondano",2011,"M","De grey Station",2014
"Dh_11.285","Dh_16.322",-0.0975,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.323",-0.0895,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.324",-0.0828,"M","Poondano",2011,"F","Yarrie Station",2014
"Dh_11.285","Dh_16.325",-0.0975,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.326",-0.0913,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.327",-0.1139,"M","Poondano",2011,"M","Yarrie Station",2014
"Dh_11.285","Dh_16.333",-0.0586,"M","Poondano",2011,"M","Indee Quarry 2",2014
"Dh_11.285","Dh_16.337",-0.1274,"M","Poondano",2011,"M","Indee Quarry 2",2014
"Dh_11.285","Dh_16.338",-0.1492,"M","Poondano",2011,"F","Indee Quarry 2",2014
"Dh_11.285","Dh_16.342",-0.0722,"M","Poondano",2011,"M","Indee Quarry 2",2014
"Dh_11.285","Dh_16.343",-0.0677,"M","Poondano",2011,"F","Indee Quarry 2",2014
"Dh_11.285","Dh_16.347",-0.0425,"M","Poondano",2011,"F","Indee Quarry 2",2014
"Dh_11.285","Dh_16.859",-0.0333,"M","Poondano",2011,"F","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.860",-0.0602,"M","Poondano",2011,"M","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.861",-0.0348,"M","Poondano",2011,"F","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.863",-0.0609,"M","Poondano",2011,"F","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.866",-0.0927,"M","Poondano",2011,"M","Abydos Turner Yandee",2015
"Dh_11.285","Dh_16.898",-0.2734,"M","Poondano",2011,"F","Yarrie Station",2016
"Dh_11.285","Dh_16.905",-0.1136,"M","Poondano",2011,"F","Red Hill Hammersley Mid",2016
"Dh_11.285","Dh_16.906",-0.1527,"M","Poondano",2011,"M","Red Hill Hammersley Mid",2016
"Dh_11.285","Dh_16.908",-0.1619,"M","Poondano",2011,"M","Red Hill Hammersley Mid",2016
"Dh_11.285","Dh_17.052",-0.1333,"M","Poondano",2011,"F","Pannawonica Yarraloola",2016
"Dh_11.285","Dh_17.057",-0.1515,"M","Poondano",2011,"F","Pannawonica Yarraloola",2016
"Dh_11.285","Dh_17.078",-0.0612,"M","Poondano",2011,"F","Abydos Turner Yandee",2017
"Dh_11.285","Dh_17.079",-0.0518,"M","Poondano",2011,"M","Abydos Turner Yandee",2017
"Dh_11.285","Dh_17.088_MT",-0.0686,"M","Poondano",2011,"F","Abydos Turner Yandee",2017
"Dh_11.285","Dh_17.093",-0.0538,"M","Poondano",2011,"M","Abydos Turner Yandee",2017
"Dh_11.292","Dh_11.307",-0.0193,"F","Poondano",2011,"F","Poondano",2011
"Dh_11.292","Dh_11.309",0.0056,"F","Poondano",2011,"F","Poondano",2011
"Dh_11.292","Dh_11.310",-0.0166,"F","Poondano",2011,"M","Poondano",2011
"Dh_11.292","Dh_11.335",0.0196,"F","Poondano",2011,"M","Poondano",2011
"Dh_11.292","Dh_11.337",0.0146,"F","Poondano",2011,"F","Poondano",2011
"Dh_11.292","Dh_11.338",-0.0122,"F","Poondano",2011,"M","Poondano",2011
"Dh_11.292","Dh_11.401",0.0293,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_11.402",-0.0372,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_11.404",-0.0316,"F","Poondano",2011,"M","Turner River",2011
"Dh_11.292","Dh_11.405",-0.0216,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.066",-0.0711,"F","Poondano",2011,"M","Tom Price East",2011
"Dh_11.292","Dh_12.071",-0.0192,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.072",-0.0333,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.073",-0.0046,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.074",-0.0653,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.075",-0.0012,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.076",-0.0074,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.078",-0.0336,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.079",-0.0309,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.080",-0.0638,"F","Poondano",2011,"M","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.082",0.0106,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.084",-0.0692,"F","Poondano",2011,"F","Abydos Turner Yandee",2011
"Dh_11.292","Dh_12.325",0.0027,"F","Poondano",2011,"M","Abydos Turner Yandee",2012
"Dh_11.292","Dh_12.331",-0.0538,"F","Poondano",2011,"M","McPhee Creek Mine",2012
"Dh_11.292","Dh_12.339",-0.0657,"F","Poondano",2011,"F","McPhee Creek Mine",2012
"Dh_11.292","Dh_12.385",-0.0329,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.387",-0.05,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.390",-0.0371,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.391",-0.0393,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.393",-0.0243,"F","Poondano",2011,"M","Callawa",2012
"Dh_11.292","Dh_12.394",-0.0018,"F","Poondano",2011,"M","Cattle Nimingarra Shay",2012
"Dh_11.292","Dh_12.395",-0.0651,"F","Poondano",2011,"F","Cattle Nimingarra Shay",2012
"Dh_11.292","Dh_12.396",-0.0162,"F","Poondano",2011,"F","Nimingarra",2012
"Dh_11.292","Dh_12.397",-0.0665,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.399",-0.0175,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.400",-0.0173,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.401",-0.0385,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.402",-0.0494,"F","Poondano",2011,"M","Nimingarra",2012
"Dh_11.292","Dh_12.403",-0.0646,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_12.404",-0.0174,"F","Poondano",2011,"F","Quarry Site 2a",2012
"Dh_11.292","Dh_12.406",-0.061,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_12.407",0.0023,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_12.410",-0.0074,"F","Poondano",2011,"M","Quarry Site 2a",2012
"Dh_11.292","Dh_16.075",-0.048,"F","Poondano",2011,"M","Meentheena CP",2015
"Dh_11.292","Dh_16.080",-0.0157,"F","Poondano",2011,"M","Poondano",2015
"Dh_11.292","Dh_16.084",0.0297,"F","Poondano",2011,"F","Poondano",2015
"Dh_11.292","Dh_16.087",-0.0255,"F","Poondano",2011,"M","Poondano",2015
"Dh_11.292","Dh_16.088",-0.0376,"F","Poondano",2011,"F","Mt Florance Station",2015
"Dh_11.292","Dh_16.092",-0.0423,"F","Poondano",2011,"F","Mt Florance Station",2015
"Dh_11.292","Dh_16.098",-0.0656,"F","Poondano",2011,"M","Quoll knoll",2015
"Dh_11.292","Dh_16.100",0.0043,"F","Poondano",2011,"M","Quoll knoll",2014
"Dh_11.292","Dh_16.103",-0.0181,"F","Poondano",2011,"F","Quoll knoll",2014
"Dh_11.292","Dh_16.105",-0.1248,"F","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.292","Dh_16.111",-0.0703,"F","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.292","Dh_16.112",-0.1312,"F","Poondano",2011,"F","Pannawonica Yarraloola",2015
"Dh_11.292","Dh_16.114",-0.0655,"F","Poondano",2011,"M","Pannawonica Yarraloola",2015
"Dh_11.292","Dh_16.143",-0.1592,"F","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.292","Dh_16.145",-0.1192,"F","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.292","Dh_16.146",-0.1239,"F","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.292","Dh_16.148",-0.1078,"F","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.292","Dh_16.149",-0.1637,"F","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.292","Dh_16.150",-0.0655,"F","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.292","Dh_16.152",-0.1176,"F","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.292","Dh_16.155",-0.1225,"F","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.292","Dh_16.156",-0.1184,"F","Poondano",2011,"M","Red Hill Chichester",2015
"Dh_11.292","Dh_16.158",-0.1003,"F","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.292","Dh_16.159",-0.2025,"F","Poondano",2011,"F","Red Hill Chichester",2015
"Dh_11.292","Dh_16.183",-0.0723,"F","Poondano",2011,"M","Karratha Roeburn",2015
"Dh_11.292","Dh_16.200",-0.0593,"F","Poondano",2011,"M","Callawa",2013
"Dh_11.292","Dh_16.203",-0.0559,"F","Poondano",2011,"F","Callawa",2013
"Dh_11.292","Dh_16.207",-0.0549,"F","Poondano",2011,"M","Nimingarra",2013
"Dh_11.292","Dh_16.229",-0.0843,"F","Poondano",2011,"M","Pannawonica Red Hill",2014
"Dh_11.292","Dh_16.230",-0.1549,"F","Poondano",2011,"M","Pannawonica Yarraloola",2014
"Dh_11.292","Dh_16.231",-0.0689,"F","Poondano",2011,NA,"Pannawonica Yarraloola",2014
"Dh_11.292","Dh_16.233",-0.1128,"F","Poondano",2011,"M","Pannawonica Yarraloola",2014
"Dh_11.292","Dh_16.236",-0.0726,"F","Poondano",2011,"F","Pannawonica Yarraloola",2014
