"","Estimate","Std. Error","t value"
"Intercept",46.3886309833664,0.12342386744965,375.848139763488
"EucDistWater_Total.Spinifex_Total.WeatheringIndex_Total",0.7459637345328,0.00930246408319008,80.1899075193191
