"","Estimate","Std. Error","t value"
"Intercept",46.388630983354,0.118308806569655,392.097869367337
"FireFreq_2000_2008_Total.PersistForestCover_Total.Silt_Total.WeatheringIndex_Total",0.737986022883919,0.00926334593469953,79.6673284239014
