"","Estimate","Std. Error","t value"
"Intercept",46.3886309833598,0.119398769423094,388.518501551552
"EucDistWater_Total.PersistForestCover_Total.Silt_Total.VRM_Total",0.742505239398636,0.0090876956916738,81.7044567281147
