"","Estimate","Std. Error","t value"
"Intercept",46.3886309833732,0.123878773856837,374.467953944904
"EucDistWater_Total.PersistForestCover_Total.WeatheringIndex_Total",0.747805163284151,0.00932877708513965,80.1611139873171
